ts,gpu_index,power_w,util_gpu_pct,util_mem_pct,mem_used_mb,temp_c
1774539591.3027675,0,32.57,6.0,1.0,969.0,34.0
1774539591.3309724,0,32.57,6.0,1.0,981.0,34.0
1774539591.5686843,0,40.18,11.0,2.0,1057.0,34.0
1774539591.802175,0,46.82,24.0,9.0,1079.0,36.0
