ts,gpu_index,power_w,util_gpu_pct,util_mem_pct,mem_used_mb,temp_c
1774539536.5041187,0,34.59,6.0,1.0,971.0,33.0
1774539536.5309863,0,34.59,6.0,1.0,975.0,33.0
